Revenue,Costs,a d'e,MEMBERS,COUPE,Cond,Cafe
4212.69507,4496.92149,3.73,4313,no,poor,kiosk
2511.15710,1682.56141,1.99,4204,yes,poor,bar
4027.55493,4082.72031,3.9,3028,no,excellent,bar
253.12529,274.99785,5.43,1442,yes,poor,kiosk
2636.69764,2377.49416,5.73,3842,yes,poor,kiosk
1401.36259,798.65341,3.11,5620,yes,satisfactory,bar
434.97628,484.27407,4.87,4090,no,satisfactory,kiosk
3405.20624,2837.01819,2.76,4578,yes,excellent,bar
753.56119,912.98815,3.9,2690,no,poor,machine
2297.74421,3080.25050,5.52,4699,no,satisfactory,machine
1667.58723,2240.52900,2.63,1642,no,satisfactory,kiosk
2642.96448,2899.18900,5.23,2341,no,excellent,kiosk
1039.37305,816.88943,3.4,3092,no,excellent,machine
6847.64312,4580.84690,4.69,4040,no,satisfactory,bar
5272.20133,4771.97399,3.68,3010,yes,satisfactory,kiosk
1777.28882,894.68859,3.01,3281,no,satisfactory,machine
1672.09785,2351.75629,2.08,2869,yes,poor,bar
2888.29600,1956.98109,1.14,3563,yes,poor,bar
5250.72323,2985.81816,4.53,4227,no,poor,machine
1173.64354,1215.79535,5.21,1426,no,poor,kiosk
3468.35582,3593.29932,3.36,3261,no,poor,kiosk
3993.37072,3421.88209,3.92,3910,no,poor,kiosk
1988.19495,497.81435,4.09,3832,no,poor,kiosk
2587.01708,901.82885,2.81,5665,no,excellent,kiosk
2324.30353,3088.11058,4.93,3645,no,poor,machine
832.75744,425.12055,1.34,2692,yes,satisfactory,bar
326.03840,101.96585,2.2,6549,yes,poor,machine
470.77093,398.90769,2.42,4152,yes,poor,machine
2615.50479,2727.52143,2.97,1248,no,satisfactory,kiosk
3157.29780,2019.16319,1.95,1867,yes,satisfactory,bar
5331.07265,2355.78478,3.51,6516,no,satisfactory,bar
3215.18043,2323.31248,3.62,1144,no,satisfactory,bar
3991.64161,3663.37322,3.94,6687,no,excellent,bar
787.78491,182.19610,4.17,3276,no,satisfactory,bar
3488.42831,3968.35958,2.45,3040,no,excellent,machine
2365.40122,1860.75628,1.61,964,yes,poor,bar
1793.43091,1653.22141,4.96,2218,no,poor,kiosk
5183.04742,10034.47720,3.43,1800,no,poor,kiosk
2170.80319,1523.09360,5.09,3694,no,poor,bar
2228.26514,1640.85235,2.61,3656,no,satisfactory,kiosk
3593.34384,2960.59528,3.26,6179,no,satisfactory,bar
757.55094,728.44411,1.76,1157,no,satisfactory,kiosk
7118.01410,7269.89217,2.66,1161,yes,satisfactory,bar
12643.88921,11993.22526,3.63,3815,no,excellent,kiosk
3384.03990,5682.83608,1.34,5405,no,satisfactory,kiosk
2491.52617,2336.87549,6.46,4660,yes,satisfactory,bar
491.54530,353.71640,5.64,6419,no,poor,kiosk
2879.46230,3559.67920,1.86,2030,no,excellent,machine
2084.25556,1108.68194,3.1,4319,yes,satisfactory,machine
1644.07823,1746.70224,4.95,3728,no,satisfactory,machine
3303.75214,2674.75540,1.67,2846,yes,satisfactory,kiosk
4419.87154,5005.14180,4.81,4078,no,satisfactory,machine
3295.86614,2573.59966,4.92,3315,yes,satisfactory,machine
4024.81551,1862.31394,3.19,1938,yes,satisfactory,bar
918.37740,297.90414,2.66,5331,no,satisfactory,kiosk
1214.64676,388.57499,1.9,3622,no,satisfactory,machine
2553.21240,1712.89677,3.74,3425,no,poor,bar
6282.33071,2881.46595,3.02,5677,no,satisfactory,kiosk
2333.06111,1246.81837,3.5,4123,no,satisfactory,kiosk
943.50102,670.22670,1.93,1283,yes,poor,bar
4894.82575,8620.57843,2.42,3393,yes,satisfactory,bar
1732.71541,1993.98986,1.63,1750,yes,satisfactory,machine
2801.84810,3239.75199,3.6,990,no,excellent,machine
1687.01988,255.60719,1.44,3297,no,poor,kiosk
2427.54259,2423.45446,1.32,6363,no,satisfactory,kiosk
2421.71396,2911.78256,1.21,3249,no,excellent,bar
4108.96367,3883.93790,4,3350,no,satisfactory,kiosk
6424.85007,2762.38835,4.91,4470,yes,excellent,bar
3826.11626,322.31764,6.76,2033,yes,excellent,machine
911.01358,181.70070,3.07,4904,yes,satisfactory,bar
431.44703,370.67869,2.5,6106,no,poor,machine
959.43646,756.70718,5.42,4079,yes,poor,kiosk
1762.30716,319.70450,6.31,3490,no,excellent,kiosk
3486.89883,3223.26281,5.38,6387,yes,satisfactory,bar
1176.90280,2117.30323,1.42,2488,no,satisfactory,kiosk
3609.84653,3971.65711,6.79,2283,no,excellent,kiosk
1384.76900,526.61837,4.22,2355,yes,poor,machine
3702.60107,2414.16389,4.95,4867,no,satisfactory,kiosk
2920.81744,1478.06878,3.29,4709,yes,excellent,kiosk
1787.98860,3489.66773,4.07,2833,no,poor,machine
1793.09958,761.68196,1.64,1870,no,satisfactory,kiosk
1401.68018,178.25335,4.19,4770,no,poor,kiosk
2693.34452,2006.51509,5.57,2888,yes,satisfactory,machine
2208.80835,2013.67906,1.6,6599,yes,poor,bar
5513.93847,6095.68567,2.52,4420,no,satisfactory,bar
5732.14886,4302.39322,3.75,2079,no,satisfactory,kiosk
4499.91273,5786.64863,2.2,1435,no,poor,bar
1276.90625,451.70310,5.65,3570,no,satisfactory,machine
3918.46527,973.83893,2.72,4779,no,excellent,kiosk
879.34734,477.05234,3.09,4067,yes,poor,machine
283.97644,209.81132,2.27,4446,yes,poor,bar
637.24350,878.20571,1.24,1491,yes,poor,machine
2702.61162,1461.74792,1.06,5920,no,satisfactory,machine
1480.48624,216.43684,2.5,6715,no,poor,machine
2177.13411,1715.96150,3.94,5013,yes,satisfactory,kiosk
3938.74202,2970.17973,3.19,7135,yes,satisfactory,bar
1409.45328,1713.20925,2.64,5866,no,excellent,kiosk
5638.37347,6141.87315,3.44,3492,no,excellent,machine
1441.27318,1241.20597,5.4,4129,no,poor,kiosk
4438.92344,4985.43894,4.23,1891,no,excellent,kiosk
4662.07088,7157.51189,3.19,1924,no,excellent,machine
3857.31696,4282.85685,2.42,4922,no,satisfactory,machine
392.06083,313.67830,3.63,2639,no,excellent,bar
6327.41290,2540.38693,4.22,5281,yes,satisfactory,bar
393.11767,479.24173,5.33,2173,yes,excellent,kiosk
2214.36655,1937.49199,3.71,1775,yes,excellent,machine
1067.05543,939.44757,2.73,2556,no,excellent,machine
599.63725,321.58812,4.46,2745,yes,satisfactory,kiosk
3049.75323,2235.91116,6.03,1895,no,excellent,bar
5062.49516,3800.79849,2.43,4862,no,excellent,bar
2422.97008,959.73024,5.29,4762,yes,excellent,bar
1188.91008,1091.68828,2.86,4584,no,excellent,bar
1740.10836,2982.44241,1.31,1819,yes,satisfactory,kiosk
1703.72853,80.79823,4.04,5147,yes,poor,bar
1435.96940,327.46148,2.63,4344,no,poor,kiosk
7172.97792,1953.20843,4.07,1315,yes,poor,machine
1722.99478,800.18937,3.09,3052,yes,satisfactory,bar
439.94969,639.39720,3.2,2567,no,satisfactory,machine
1057.39927,970.30651,3.1,4848,no,poor,bar
2155.53573,3933.13037,1.18,1501,no,poor,kiosk
4048.41740,3896.18627,3.2,6025,no,excellent,machine
1708.90582,2062.94364,3.46,4731,no,satisfactory,bar
4665.71969,6001.50275,4.64,4142,no,satisfactory,machine
2224.65293,834.95679,4,5060,no,excellent,kiosk
4279.12052,4105.30375,4.11,5105,no,satisfactory,machine
2703.42888,4794.59148,2.89,3855,no,poor,kiosk
1697.75146,1390.88627,1.65,5260,no,poor,kiosk
2431.43594,1824.84289,6.08,2597,yes,poor,machine
1424.26987,1609.78836,5.24,3309,no,satisfactory,machine
3117.72006,1490.04274,5.66,3335,no,satisfactory,bar
2648.74652,2579.62313,5.37,1811,no,excellent,kiosk
4305.15562,3609.67545,5.43,1964,yes,excellent,bar
4947.50554,3497.59196,3.47,2508,yes,excellent,machine
2091.16024,3353.01443,2.94,4646,no,poor,bar
5561.72302,5285.57559,2.31,3873,no,satisfactory,bar
1994.14240,470.44677,3.52,2351,no,excellent,kiosk
2181.22101,3776.33636,2.85,1478,no,poor,bar
1037.58376,638.82476,5.29,5368,no,satisfactory,bar
4130.23866,936.22365,3.33,5176,no,poor,kiosk
1970.14463,3392.25225,4.14,4230,no,excellent,machine
2992.32711,522.81404,3.37,3058,yes,excellent,bar
1701.61140,561.38407,6.85,2009,no,satisfactory,bar
5716.55157,3304.89128,2.75,3794,no,satisfactory,kiosk
1374.33168,243.29987,4.96,3531,no,satisfactory,machine
984.25766,606.71122,4.22,1876,no,satisfactory,kiosk
5866.61970,5817.58729,3.26,7435,no,excellent,machine
1065.07951,1459.51846,5.91,3197,no,poor,bar
2109.49256,975.71690,1.32,3272,no,excellent,machine
1731.96927,2209.92982,1.72,3221,no,satisfactory,machine
1438.43956,1340.13637,3.48,3187,yes,satisfactory,bar
2129.17245,2024.91340,3.43,6309,no,satisfactory,kiosk
2084.87340,1084.04904,3.64,3938,no,satisfactory,machine
3657.89780,5999.06288,2.7,5834,no,excellent,machine
4793.57253,7891.42656,4.17,4513,no,excellent,machine
5362.77387,3930.57284,4.16,2350,no,satisfactory,machine
6642.37266,6828.79351,3.63,1731,no,excellent,machine
1393.65547,2147.19955,6.3,1240,yes,poor,bar
2707.64591,2199.85987,7.12,1373,yes,satisfactory,bar
2973.12526,2937.29077,3.39,3170,no,excellent,kiosk
10256.15659,8261.37448,4.4,3790,yes,excellent,machine
4128.64406,2209.22004,2.52,4204,yes,satisfactory,kiosk
3985.54183,3744.47866,6.04,3618,no,excellent,machine
1994.18777,1784.78554,4.59,4921,no,excellent,bar
5411.82337,6286.32554,2.49,1974,yes,poor,kiosk
1110.44192,489.88292,3.47,1745,no,satisfactory,machine
794.97332,371.04035,3.56,3003,no,poor,machine
1800.46809,2992.42512,4.93,4169,no,satisfactory,kiosk
3605.98992,304.55415,5.17,4460,yes,poor,bar
1006.65305,809.37832,6.49,4665,no,poor,machine
2213.21963,2981.56229,4.2,6219,no,poor,machine
1394.62943,1292.44316,4.8,6547,yes,satisfactory,kiosk
5277.69065,5111.39844,5.74,3934,yes,excellent,kiosk
8082.49281,13396.46432,3.14,2502,no,poor,machine
1274.14246,1899.37012,5.77,6408,yes,poor,machine
3782.17064,281.79456,1.47,6315,no,satisfactory,kiosk
2799.28573,2084.29575,3.27,3492,no,satisfactory,kiosk
1507.76854,1370.22641,6.49,5524,yes,satisfactory,bar
2061.76139,1232.36398,3.8,889,yes,poor,machine
1596.05658,2849.75036,2.66,2767,yes,excellent,machine
1064.72336,920.54414,3.21,2477,no,satisfactory,bar
318.62094,349.62057,1.76,2448,yes,excellent,kiosk
2187.83103,1423.69420,2.9,2829,yes,excellent,bar
6612.61728,4817.08934,4.86,2695,no,satisfactory,kiosk
1612.80626,2742.11987,2.95,5474,no,poor,machine
3132.72191,3103.97710,4.64,1558,no,poor,machine
5843.83964,2160.95359,3.45,2488,no,satisfactory,kiosk
13874.13215,13862.10379,2.4,2576,yes,excellent,bar
6199.47405,5949.22174,5.19,3873,no,satisfactory,bar
3399.67145,3287.92445,1.66,4633,no,poor,machine
1751.57591,2349.70596,3.59,3322,no,satisfactory,machine
1936.76957,1957.18478,5.71,3227,no,satisfactory,kiosk
1055.34972,898.91856,2.96,3497,no,satisfactory,kiosk
2553.10316,2392.56756,4.98,6749,no,satisfactory,bar
1804.50995,2716.21079,3.5,4061,no,satisfactory,machine
5077.26908,4852.99046,3.32,6200,no,excellent,machine
3110.60279,1803.67023,4.05,3615,no,satisfactory,kiosk
3285.79849,1724.84743,1.41,2007,yes,poor,machine
2082.51306,807.08531,6.07,1504,yes,satisfactory,machine
1103.08118,800.27780,3.06,4200,no,excellent,kiosk
1536.73758,609.47790,3.2,4417,yes,poor,kiosk
6467.12528,7884.00532,1.63,2244,no,excellent,kiosk
1422.96637,1724.67488,4.11,1790,no,excellent,bar
320.84931,341.88359,3.06,4315,no,satisfactory,kiosk
3099.23114,3340.43016,2.24,1721,no,poor,kiosk
1274.04293,621.35251,4.75,5373,yes,satisfactory,machine
4900.72030,7160.17910,2.23,2414,no,excellent,machine
2143.95929,3077.52506,2.51,4801,no,poor,machine
2218.77851,1695.48622,3.38,5190,yes,poor,bar
1404.49191,1333.59855,1.83,3964,no,excellent,bar
3187.14748,5504.19279,1.32,2151,no,satisfactory,machine
3294.43233,3017.80029,1.58,1902,yes,satisfactory,machine
934.83523,846.40687,1.24,4098,no,poor,kiosk
5848.76815,6085.38223,4.3,4312,no,satisfactory,bar
4168.50615,7511.85289,3.95,1264,no,poor,bar
3494.47124,3772.59910,2.19,1309,no,excellent,machine
2064.28951,723.59397,2.86,3954,no,excellent,machine
7162.03168,6668.27552,1.3,1760,no,satisfactory,kiosk
296.28608,394.94267,5.45,1278,no,excellent,bar
1104.99610,683.22286,5.36,3174,no,poor,bar
3779.36564,3096.50675,3.77,6903,no,satisfactory,kiosk
852.60843,1551.16433,1.08,1011,no,poor,kiosk
2342.41364,2342.22983,4.6,3625,yes,poor,kiosk
3299.91863,1594.43517,5.89,2283,yes,poor,machine
608.84024,212.10298,1.26,5390,no,excellent,bar
5893.82769,8074.41371,2.46,5993,no,satisfactory,kiosk
4875.20461,5080.42300,4.03,2524,no,satisfactory,machine
3678.08211,2905.57195,1.76,6108,no,poor,bar
750.43889,770.48565,3.1,4413,no,satisfactory,kiosk
1171.71480,801.11552,5.01,2917,yes,excellent,kiosk
1167.68430,1365.79303,3.02,4296,no,excellent,machine
2192.73383,2172.83577,2.3,4925,yes,satisfactory,bar
5346.48649,1306.21568,5.41,1957,no,satisfactory,bar
2914.57332,1354.93723,2.39,3825,no,satisfactory,kiosk
1045.17221,1901.34151,3.94,3334,no,satisfactory,machine
4690.00968,3664.81731,3.12,4407,no,poor,kiosk
4928.40046,4816.50464,2.81,1343,yes,poor,machine
2399.35354,3764.70773,4.49,1748,no,satisfactory,bar
2050.63353,2095.22768,3.35,3718,no,poor,bar
1398.28847,880.69590,4.43,6419,yes,satisfactory,bar
411.57909,609.63152,3.86,2048,no,poor,bar
3307.22371,4671.04499,4.04,3480,no,poor,machine
1997.03014,3429.43858,3.13,5509,no,satisfactory,kiosk
981.88150,689.07242,2.3,4302,no,poor,bar
328.32603,480.79162,1.35,1792,no,poor,kiosk
3861.86305,4334.85536,2.88,1227,no,excellent,machine
1004.46417,679.74552,3.45,4348,no,satisfactory,bar
1015.86386,1183.53679,2.38,4445,no,poor,machine
1127.89681,1597.54739,1.88,4531,no,satisfactory,kiosk
497.39973,428.06098,6.18,3663,yes,satisfactory,bar
2477.54241,3889.27689,3.76,1985,no,poor,machine
1828.98618,1944.35770,4.5,1076,yes,satisfactory,kiosk
2128.13471,901.39068,1.44,2086,yes,satisfactory,bar
4542.00520,6012.43594,2.68,902,no,satisfactory,kiosk
939.50742,1237.70614,1.14,3520,no,poor,kiosk
2397.83400,2108.29820,1.55,6527,no,satisfactory,kiosk
1407.80290,426.63255,4.74,4672,no,satisfactory,machine
2492.19955,1084.46167,2.12,4707,no,satisfactory,machine
2908.99790,234.17174,2.55,5879,yes,poor,kiosk
2005.00427,818.98260,2.59,2198,no,satisfactory,kiosk
2266.35374,2498.98046,3.83,1006,no,satisfactory,machine
3512.76158,811.94430,2.52,1969,yes,satisfactory,kiosk
407.71577,237.12536,6.13,3173,yes,satisfactory,bar
3300.13932,4516.51340,4.28,4987,no,excellent,bar
2840.81804,1996.55374,4.39,5930,no,poor,bar
1178.47166,303.19340,2.97,6980,yes,poor,bar
3245.82862,6113.63908,3.1,2529,no,poor,bar
3418.03549,2458.92675,4.63,2931,yes,satisfactory,kiosk
7004.12213,6163.34744,4.55,3373,yes,excellent,kiosk
2794.20816,2138.50153,2.03,4667,no,satisfactory,bar
1448.41126,2680.65546,3.62,3242,no,poor,machine
1340.40817,569.02631,1.75,6826,yes,satisfactory,machine
5164.71834,4977.23392,3.22,3660,no,poor,bar
5233.12958,4784.81294,3.08,1864,no,excellent,machine
630.44268,390.72885,3.89,3396,yes,satisfactory,bar
6203.85484,3024.74230,5.72,4418,no,satisfactory,bar
1503.69628,868.84160,1.38,4308,no,satisfactory,kiosk
2298.71570,525.68843,4.21,3716,yes,satisfactory,machine
823.96019,1369.68302,1.94,2980,yes,satisfactory,kiosk
2671.21958,2591.60802,5.12,2143,yes,poor,bar
603.35766,251.41900,1.04,4524,yes,poor,kiosk
1501.57063,753.45620,3.54,3719,no,poor,bar
6264.74397,5810.45680,3.33,3276,no,excellent,kiosk
5184.19641,5877.64246,3.49,2140,no,poor,kiosk
4866.76511,6211.38444,4.47,2924,no,satisfactory,kiosk
5181.01553,3974.20345,3.8,4592,no,excellent,bar
2917.68897,2944.99348,3.8,1766,no,excellent,kiosk
1672.22648,1441.84079,6.19,2657,no,excellent,machine
3726.41574,4196.48848,6.56,2260,no,excellent,bar
1872.70927,1012.87901,4.95,3774,no,poor,kiosk
9678.82809,8327.90675,2.17,4020,no,excellent,bar
2409.00312,4485.62128,4.23,1646,no,satisfactory,bar
2860.90392,2907.66527,6.4,2058,no,poor,kiosk
2144.05183,2907.96121,5.19,2858,no,satisfactory,bar
1578.85211,2883.63566,3.54,4387,no,satisfactory,machine
3298.77089,3436.41501,1.38,1898,no,satisfactory,kiosk
2539.99375,2584.17330,3.06,5072,no,poor,machine
4219.69885,5879.04483,6.15,2780,no,excellent,machine
2564.35750,903.18974,5.85,3460,yes,satisfactory,bar
2086.70875,1589.92852,1.07,4340,no,excellent,kiosk
2588.50457,1395.84391,4.92,2439,yes,excellent,kiosk
4039.64633,3564.23614,4.16,7398,no,satisfactory,machine
1967.91415,1809.80512,6.66,3513,no,satisfactory,machine
1693.08718,2316.29215,1.21,3869,no,satisfactory,machine
1491.47970,417.29520,3.48,2669,no,poor,machine
2427.64011,1153.03465,2.45,4384,no,poor,kiosk
5812.10848,7553.99964,4.43,1306,no,satisfactory,machine
192.92546,176.46075,2.73,2603,yes,satisfactory,machine
1629.45243,673.36333,3.36,5827,no,satisfactory,machine
1948.87675,321.96854,5.72,1736,yes,poor,kiosk
878.55652,869.76661,5.19,1689,no,excellent,kiosk
952.95149,582.29156,1.27,2814,no,satisfactory,bar
2207.22240,2285.31714,2.13,2715,no,poor,kiosk
1843.69538,378.26248,4.97,2392,yes,excellent,machine
1428.66824,1162.11239,3.76,5352,yes,poor,bar
2935.70542,2308.92463,2.49,1475,no,poor,bar
4271.60912,2775.81760,3.19,5744,no,satisfactory,machine
1817.66858,2031.09297,4.2,5069,no,poor,bar
1027.13819,554.24302,5,6122,yes,excellent,machine
1316.12106,1520.43926,1.39,1237,yes,satisfactory,machine
3622.91329,2221.64050,1.15,2046,no,poor,kiosk
1040.87069,483.23907,1.55,4515,no,excellent,kiosk
2904.13813,2630.98047,1.04,2017,no,excellent,kiosk
4081.18465,3687.83922,4.28,6721,yes,poor,bar
4800.36900,2276.97452,4.11,3991,no,excellent,bar
3811.67857,2557.39163,4.15,1808,no,excellent,kiosk
3314.53004,2477.11089,4.52,5162,yes,satisfactory,machine
3112.00309,2149.36508,3.81,2752,no,satisfactory,machine
824.38176,479.81301,5.02,3575,yes,excellent,bar
1685.05600,2652.42928,3.15,1012,yes,satisfactory,kiosk
1599.29401,2113.51657,4.49,6082,no,satisfactory,machine
2028.83127,1745.83084,6.61,4247,no,satisfactory,bar
6238.64920,6645.89295,4.01,1022,no,excellent,machine
1794.60693,2012.42389,2.36,4766,no,excellent,machine
647.02947,310.25280,3.31,3066,yes,excellent,machine
707.02285,413.77866,2.17,4411,no,poor,bar
8974.80036,6021.09720,2.06,5661,yes,excellent,machine
867.92534,166.52652,1.96,2914,no,poor,machine
682.61876,441.06492,3.05,3695,yes,satisfactory,bar
5891.68907,6065.74016,4.09,6187,no,excellent,kiosk
327.91278,255.04858,3.63,6284,no,satisfactory,bar
2880.76607,4329.06102,3.84,3846,no,poor,kiosk
1550.02947,1373.40384,4.68,3618,yes,excellent,bar
1793.83129,2045.07911,3.15,5365,no,poor,machine
2859.22684,2939.14741,5.56,1455,no,poor,machine
1497.42359,2352.36123,3.43,3807,no,satisfactory,machine
2416.91155,1156.05651,4.05,4132,no,excellent,bar
580.30221,970.54627,2.78,1796,no,poor,bar
5281.79823,4608.94325,2.17,1551,yes,satisfactory,kiosk
1039.72863,819.57195,4.46,1967,no,poor,kiosk
3989.60947,3768.53368,3.16,2454,no,satisfactory,bar
1326.12603,653.80481,2.05,5768,no,satisfactory,machine
3256.88197,4329.88329,4.82,2508,no,excellent,bar
3925.98350,4495.66182,6,1176,no,poor,kiosk
1317.24808,786.07408,3.63,2149,yes,poor,kiosk
2137.09296,1742.63488,4.71,2857,no,excellent,bar
3754.67478,4287.00548,1.05,1506,yes,excellent,machine
1758.86932,871.39456,5.2,3599,yes,satisfactory,machine
2735.98226,554.05992,4.31,4932,no,poor,kiosk
3160.82891,548.09793,2.61,5603,yes,poor,machine
9493.17364,7802.06036,2.41,2343,no,excellent,kiosk
2865.90144,1745.88164,2.96,3292,yes,excellent,bar
1925.40901,1577.18931,3.37,4160,no,satisfactory,bar
4376.35069,5798.30453,5.74,3419,yes,satisfactory,machine
1203.87064,1240.13321,4.63,5953,no,excellent,machine
900.33082,1254.82679,2.52,1292,yes,poor,machine
2720.09700,3247.08692,3.27,5644,no,poor,kiosk
2896.72034,3906.09363,6.25,3201,no,poor,machine
650.09634,413.96798,4.55,2490,no,satisfactory,machine
4377.67587,1056.82133,5.1,3907,yes,poor,kiosk
2636.04920,2762.89606,1.46,5007,no,satisfactory,bar
1662.44512,2264.02383,3.76,2864,no,satisfactory,bar
7776.85656,6279.28503,1.34,3586,yes,excellent,kiosk
1044.69998,637.34082,1.69,7067,yes,poor,machine
2705.78214,2517.79924,4.34,813,yes,satisfactory,kiosk
2287.25399,1658.47429,2.22,4111,no,satisfactory,machine
2773.49996,2158.84132,2.16,4262,no,excellent,machine
1640.66007,1826.13971,4.14,2766,no,poor,bar
336.49341,167.70803,3.58,888,no,satisfactory,machine
3675.72397,1167.21288,1.52,4497,yes,excellent,bar
1584.51080,2898.94843,2.25,1951,no,satisfactory,machine
612.26592,811.68992,4.32,5221,no,satisfactory,bar
2852.77224,2278.90156,2.62,4104,no,satisfactory,bar
3710.80318,5516.82688,5.09,3925,no,excellent,machine
2763.15559,825.24102,1.72,6572,yes,satisfactory,kiosk
1428.22315,188.27133,4.12,5283,yes,poor,bar
2135.53098,649.57930,5.84,4428,no,satisfactory,bar
6455.78754,4186.40439,2.86,1688,no,satisfactory,bar
502.55191,460.91980,3.63,3331,no,excellent,machine
2447.26104,1559.31046,2.22,4619,no,satisfactory,bar
5475.47446,5252.25354,2.57,3204,no,excellent,kiosk
474.14162,672.60093,3.28,1668,no,satisfactory,kiosk
1780.59912,464.46347,2.2,4458,no,poor,bar
3038.03289,1462.33202,5.67,5905,no,poor,kiosk
861.50729,850.45898,1.07,4047,yes,satisfactory,bar
1910.72752,3377.60031,3.5,5482,no,poor,kiosk
3303.74816,2843.07711,4.23,3839,no,satisfactory,bar
3510.74014,5519.14035,4.17,1968,yes,satisfactory,machine
4822.53246,5386.48547,4.32,1658,yes,excellent,bar
2694.93545,2956.56846,5.21,1378,no,excellent,bar
3343.16492,3898.71376,3.96,1115,yes,excellent,bar
2474.76570,2122.36591,4.79,6290,yes,excellent,bar
1325.53873,1716.68131,1.65,837,no,satisfactory,machine
4222.75698,3410.12569,1.25,5319,yes,satisfactory,kiosk
1036.26380,494.15263,4.51,2672,yes,poor,kiosk
2512.15562,4252.50799,1.45,6224,no,excellent,kiosk
2861.52854,3501.79314,1.98,3017,no,excellent,kiosk
5961.73296,9312.27516,1.87,5400,no,satisfactory,kiosk
1291.80969,1285.14524,6.31,1892,yes,poor,machine
2852.23954,2656.90364,2.11,4813,yes,excellent,bar
